Discipline,Semester,Category,Credits,Course Code,Course Title,Mandatory,Weightage,Hardness
FYUGP Journalism,1,DSC,4,UK1DSCJMC102,Media and Information Literacy,0.0,0.5,2.0
FYUGP Journalism,1,DSC,4,UK1DSCJMC103,Sports Journalism,0.0,0.5,2.0
FYUGP Journalism,1,DSC,4,UK1DSCJMC104,Magazine Journalism,0.0,0.5,2.0
FYUGP Journalism,1,DSC,4,UK1DSCJMC105,Basics of Phototgraphy,0.0,0.5,2.0
FYUGP Journalism,2,DSC,4,UK2DSCJMC100,Basics of Communication,0.0,0.5,2.0
FYUGP Journalism,2,DSC,4,UK2DSCJMC101,Communication Skills and Applications,0.0,0.5,2.0
FYUGP Journalism,2,DSC,4,UK2DSCJMC102,Digital Media Dynamics,0.0,0.5,2.0
FYUGP Linguistics,2,DSC,4,UK2DSCLIN100,Phonetics and Phonology,0.0,0.5,2.0
FYUGP Linguistics,2,DSC,4,UK2DSCLIN101,Biligualism,0.0,0.5,2.0
FYUGP Linguistics,2,DSC,4,UK2DSCLIN102,Introduction to Syntax,0.0,0.5,2.0
FYUGP Linguistics,3,DSC,4,UK3DSCLIN200,Morphology,0.0,0.5,2.0
FYUGP Linguistics,3,DSC,4,UK3DSCLIN201,Sociolinguistics,0.0,0.5,2.0
FYUGP Linguistics,3,DSC,4,UK3DSCLIN202,Language Technology,0.0,0.5,2.0
FYUGP Linguistics,4,DSC,4,UK4DSCLIN200,Syntax,0.0,0.5,2.0
FYUGP Linguistics,4,DSC,4,UK4DSCLIN201,Semantics,0.0,0.5,2.0
FYUGP Journalism,3,DSC,4,UK3DSCJMC205,Translation Techniques,0.0,0.5,2.0
FYUGP Journalism,4,DSC,4,UK4DSCJMC200,Advanced Journalism Practices,0.0,0.5,2.0
FYUGP Journalism,4,DSC,4,UK4DSCJMC201,Theories of Mass Communication,0.0,0.5,2.0
FYUGP Journalism,4,DSC,4,UK4DSCJMC202,Media Entrepreneurship,0.0,0.5,2.0
FYUGP Journalism,4,DSC,4,UK4DSCJMC203,Technical Writing,0.0,0.5,2.0
FYUGP Journalism,5,DSC,4,UK5DSCJMC300,Radio & Podcasting,0.0,0.5,2.0
FYUGP Journalism,5,DSC,4,UK5DSCJMC301,Television: Theory and Practices,0.0,0.5,2.0
FYUGP Journalism,5,DSC,4,UK5DSCJMC302,Business Journalism,0.0,0.5,2.0
FYUGP Linguistics,7,DSC,4,UK7DSCLIN402,Field Linguistics and Language Documentation,0.0,0.5,2.0
FYUGP Linguistics,7,DSC,4,UK7DSCLIN403,Sign Language and Communication,0.0,0.5,2.0
FYUGP Linguistics,7,DSC,4,UK7DSCLIN404,Defects of Speech and Hearing,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL100,മാതൃഭാഷയും സമൂഹവും,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL101,മലയാള നോവൽ,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL102,മലയാള കവിത,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL103,ബാലസാഹിത്യം,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL104,നവമാധ്യമ പഠനം,0.0,0.5,2.0
FYUGP Journalism,6,DSC,4,UK6DSCJMC305,Political Communication,0.0,0.5,2.0
FYUGP Journalism,7,DSC,4,UK7DSCJMC400,Mass Media Research,0.0,0.5,2.0
FYUGP Journalism,7,DSC,4,UK7DSCJMC401,Development Communication,0.0,0.5,2.0
FYUGP Journalism,8,DSC,4,UK8DSCJMC400,"Media, Society & Culture",0.0,0.5,2.0
FYUGP Journalism,8,DSC,4,UK8DSCJMC401,Academic Writing,0.0,0.5,2.0
FYUGP Linguistics,1,DSC,4,UK1DSCLIN100,Introduction to Language and Linguistics,0.0,0.5,2.0
FYUGP Linguistics,1,DSC,4,UK1DSCLIN101,Traditional Grammar and Linguistics,0.0,0.5,2.0
FYUGP Linguistics,1,DSC,4,UK1DSCLIN102,Dialectology,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL105,ജനപ്രിയ സാഹിത്യം,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL106,വിവർത്തനം - പഠനവും സംസ്കാരവും,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL201,ദളിതെഴുത്ത്,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL202,പെണ്ണെഴുത്ത് - സിദ്ധാന്തവും പ്രയോഗവും,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL203,സാഹിത്യ മാതൃകകൾ (പ്രാചീനം),0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL204,ഇൻഫോർമാറ്റിക്സ്,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL205,പൗരസ്ത്യ സാഹിത്യസിദ്ധാന്തങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL206,യാത്രാനുഭവസാഹിത്യം,0.0,0.5,2.0
FYUGP Linguistics,5,DSC,4,UK5DSCLIN300,Language Teaching Methods,0.0,0.5,2.0
FYUGP Linguistics,5,DSC,4,UK5DSCLIN301,Historical Linguistics,0.0,0.5,2.0
FYUGP Linguistics,5,DSC,4,UK5DSCLIN302,Comparative Dravidian,0.0,0.5,2.0
FYUGP Linguistics,6,DSC,4,UK6DSCLIN300,Translation Theories and Methods,0.0,0.5,2.0
FYUGP Linguistics,6,DSC,4,UK6DSCLIN301,Computational Linguistics,0.0,0.5,2.0
FYUGP Linguistics,6,DSC,4,UK6DSCLIN302,Advanced Phonetics,0.0,0.5,2.0
FYUGP Linguistics,7,DSC,4,UK7DSCLIN400,Natural Language Processing,0.0,0.5,2.0
FYUGP Linguistics,7,DSC,4,UK7DSCLIN401,Advanced Syntax,0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL206,മാധ്യമാന്തര വിവർത്തനം,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL300,മലയാള സാഹിത്യ നിരൂപണം I (നവോത്ഥാന ഘട്ടം വരെ),0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL301,സംസ്കാര പഠന മാതൃകകൾ,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL302,വിവരസാങ്കേതികവിദ്യയും മലയാളഭാഷയും,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL303,സാഹിത്യ ചരിത്ര വിജ്ഞാനീയം I,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL304,സൗന്ദര്യശാസ്ത്രപഠനം,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL305,സാഹിത്യ പ്രസ്ഥാനങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL306,നാട്ടറിവ് പഠനം - ചരിത്രവും സ്വരൂപവും,0.0,0.5,2.0
FYUGP Malayalam,5,DSC,4,UK5DSCMAL307,സാഹിത്യ മാതൃകകൾ ( ആധുനികം ),0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL105,കേരളീയ കലകൾ,0.0,0.5,2.0
FYUGP Malayalam,1,DSC,4,UK1DSCMAL106,വിവർത്തനം - ആമുഖവും ചരിത്രവും,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL100,മലയാള ചെറുകഥ,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL101,മലയാള നാടകം,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL102,ചലച്ചിത്ര പഠനം,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL103,സ്ത്രീജീവിതാനുഭവം,0.0,0.5,2.0
FYUGP Malayalam,2,DSC,4,UK2DSCMAL104,ജീവിതമെഴുത്ത്,0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL303,മലയാള പത്രപ്രവർത്തനം,0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL304,അരങ്ങു പാഠങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL305,സാഹിത്യ മാതൃകകൾ (ആധുനികോത്തരം),0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL400,കേരളസംസ്കാരം,0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL401,ആധുനികാനന്തര മലയാള സാഹിത്യം,0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL402,സാഹിത്യചരിത്ര വിജ്ഞാനീയം II,0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL403,ഗവേഷണരീതിശാസ്ത്രം II,0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL404,ഭാഷാ ശാസ്ത്രം III,0.0,0.5,2.0
FYUGP Malayalam,7,DSC,4,UK7DSCMAL405,മലയാള വ്യാകരണം III,0.0,0.5,2.0
FYUGP Malayalam,3,DSC,4,UK3DSCMAL207,വിവർത്തനം - പ്രായോഗിക പാഠങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL200,ജെൻഡർ പഠനങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL201,പരിസ്ഥിതി പഠനങ്ങൾ,0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL202,സാഹിത്യ മാതൃകകൾ (മധ്യകാലം),0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL203,മലയാളേതര സാഹിത്യ മാതൃകകൾ (ലോക - ഇന്ത്യൻ സാഹിത്യം),0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL204,കേരള സംസ്കാര പഠനം,0.0,0.5,2.0
FYUGP Malayalam,4,DSC,4,UK4DSCMAL205,പാശ്ചാത്യ സാഹിത്യ സിദ്ധാന്തങ്ങൾ,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC103,Sports Journalism,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC104,Magazine Journalism,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC105,Basics of Phototgraphy,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL100,മാതൃഭാഷയും സമൂഹവും,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL101,മലയാള നോവൽ,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL102,മലയാള കവിത,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL103,ബാലസാഹിത്യം,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL104,നവമാധ്യമ പഠനം,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL105,കേരളീയ കലകൾ,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCMAL106,വിവർത്തനം - ആമുഖവും ചരിത്രവും,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC100,Basics of Communication,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC101,Communication Skills and Applications,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC102,Digital Media Dynamics,0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL300,മലയാളസാഹിത്യ നിരൂപണം (ആധുനികഘട്ടം),0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL301,ഗവേഷണ രീതിശാസ്ത്രം I,0.0,0.5,2.0
FYUGP Malayalam,6,DSC,4,UK6DSCMAL302,താരതമ്യപഠനം,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL100,മലയാള ചെറുകഥ,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL101,മലയാള നാടകം,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL102,ചലച്ചിത്ര പഠനം,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL103,സ്ത്രീജീവിതാനുഭവം,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL104,ജീവിതമെഴുത്ത്,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL105,ജനപ്രിയ സാഹിത്യം,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCMAL106,വിവർത്തനം - പഠനവും സംസ്കാരവും,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC200,Audio-Visual Communication & Photography,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC201,Introduction to Cinema,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC202,Science Journalism,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC203,Newsreading and Anchoring,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC204,Media and Human Rights,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCJMC205,Translation Techniques,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC100,Basics of Journalism Practices,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC101,Mass Media in India,0.0,0.5,2.0
and Mass,1,DSC,4,UK1DSCJMC102,Media and Information Literacy,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL203,സാഹിത്യ മാതൃകകൾ (പ്രാചീനം),0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL204,ഇൻഫോർമാറ്റിക്സ്,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL205,പൗരസ്ത്യ സാഹിത്യസിദ്ധാന്തങ്ങൾ,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL206,യാത്രാനുഭവസാഹിത്യം,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL207,വിവർത്തനം - പ്രായോഗിക പാഠങ്ങൾ,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCJMC200,Advanced Journalism Practices,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCJMC201,Theories of Mass Communication,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCJMC202,Media Entrepreneurship,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCJMC203,Technical Writing,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL200,ജെൻഡർ പഠനങ്ങൾ,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL201,പരിസ്ഥിതി പഠനങ്ങൾ,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL202,സാഹിത്യ മാതൃകകൾ (മധ്യകാലം),0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL203,മലയാളേതര സാഹിത്യ മാതൃകകൾ (ലോക - ഇന്ത്യൻ സാഹിത്യം),0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC103,Convergent Journalism,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC104,MoJo Production,0.0,0.5,2.0
and Mass,2,DSC,4,UK2DSCJMC105,Videography Practices,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL206,മാധ്യമാന്തര വിവർത്തനം,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC300,Radio & Podcasting,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC301,Television: Theory and Practices,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC302,Business Journalism,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC303,Script Writing,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC304,Acting – Elementary Principles,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCJMC305,AI and Media,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL300,മലയാള സാഹിത്യ നിരൂപണം I (നവോത്ഥാന ഘട്ടം വരെ),0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL301,സംസ്കാര പഠന മാതൃകകൾ,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL302,വിവരസാങ്കേതികവിദ്യയും മലയാളഭാഷയും,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL303,സാഹിത്യ ചരിത്ര വിജ്ഞാനീയം I,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL304,സൗന്ദര്യശാസ്ത്രപഠനം,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL305,സാഹിത്യ പ്രസ്ഥാനങ്ങൾ,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL306,നാട്ടറിവ് പഠനം - ചരിത്രവും സ്വരൂപവും,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL201,ദളിതെഴുത്ത്,0.0,0.5,2.0
and Mass,3,DSC,4,UK3DSCMAL202,പെണ്ണെഴുത്ത് - സിദ്ധാന്തവും പ്രയോഗവും,0.0,0.5,2.0
FYUGP Tamil,1,DSC,4,UK1DSCTAM102,Suttulaviyalum Payana Ilakkiyamum,0.0,0.5,2.0
FYUGP Tamil,2,DSC,4,UK2DSCTAM100,Chittrilakkiyam,0.0,0.5,2.0
FYUGP Tamil,2,DSC,4,UK2DSCTAM101,Naattuppuraviyal,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC301,Advertising Practices,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC302,Media Laws & Ethics,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC303,Documentary Film,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC304,Web Designing for Media,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC305,Political Communication,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL300,മലയാളസാഹിത്യ നിരൂപണം (ആധുനികഘട്ടം),0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL301,ഗവേഷണ രീതിശാസ്ത്രം I,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL302,താരതമ്യപഠനം,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL303,മലയാള പത്രപ്രവർത്തനം,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL304,അരങ്ങു പാഠങ്ങൾ,0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCMAL305,സാഹിത്യ മാതൃകകൾ (ആധുനികോത്തരം),0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL204,കേരള സംസ്കാര പഠനം,0.0,0.5,2.0
and Mass,4,DSC,4,UK4DSCMAL205,പാശ്ചാത്യ സാഹിത്യ സിദ്ധാന്തങ്ങൾ,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT104,Differentiation and Theory of Numbers,0.0,0.5,2.0
and Mass,5,DSC,4,UK5DSCMAL307,സാഹിത്യ മാതൃകകൾ ( ആധുനികം ),0.0,0.5,2.0
and Mass,6,DSC,4,UK6DSCJMC300,Public Relations & Corporate Communication,0.0,0.5,2.0
FYUGP Statistics,5,DSC,4,UK5DSCSTA302,TESTING OF HYPOTHESIS,0.0,0.5,2.0
FYUGP Statistics,5,DSC,4,UK5DSCSTA303,SAMPLE SURVEY METHODS,0.0,0.5,2.0
FYUGP Statistics,6,DSC,4,UK6DSCSTA301,MACHINE LEARNING,0.0,0.5,2.0
FYUGP Statistics,6,DSC,4,UK6DSCSTA302,DESIGN OF EXPERIMENTS,0.0,0.5,2.0
FYUGP Statistics,6,DSC,4,UK6DSCSTA303,BASICS OF MULTIVARIATE ANALYSIS,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA301,STATISTICS AND RESEARCH METHODOLOGY,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA302,STATISTICAL INFERENCE,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA303,TIME SERIES ANALYSIS,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA304,BASIC STATISTICAL TECHNIQUES FOR ALL DISCIPLINES,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA401,ADVANCED MULTIVARIATE METHODS,0.0,0.5,2.0
FYUGP Statistics,7,DSC,4,UK7DSCSTA402,STOCHASTIC PROCESS,0.0,0.5,2.0
FYUGP Tamil,1,DSC,4,UK1DSCTAM100,Puthilakkiyam,0.0,0.5,2.0
FYUGP Tamil,1,DSC,4,UK1DSCTAM101,Tamil Ilakkiya Varalaru,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT108,Integral Calculus and Series,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT109,Matrices and Linear Equations,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCJMC400,Mass Media Research,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCJMC401,Development Communication,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL400,കേരളസംസ്കാരം,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL401,ആധുനികാനന്തര മലയാള സാഹിത്യം,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL402,സാഹിത്യചരിത്ര വിജ്ഞാനീയം II,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL403,ഗവേഷണരീതിശാസ്ത്രം II,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL404,ഭാഷാ ശാസ്ത്രം III,0.0,0.5,2.0
and Mass,7,DSC,4,UK7DSCMAL405,മലയാള വ്യാകരണം III,0.0,0.5,2.0
and Mass,8,DSC,4,UK8DSCJMC400,"Media, Society & Culture",0.0,0.5,2.0
and Mass,8,DSC,4,UK8DSCJMC401,Academic Writing,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT100,Foundations of Mathematics,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT101,Differential Calculus and Linear Algebra,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT102,"Differentiation, Sequence and Series",0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT103,Differentiation and Linear System of Equations,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT212,Vector Calculus,0.0,0.5,2.0
FYUGP Mathematics,4,DSC,4,UK4DSCMAT200,Introduction to Real Analysis and Multiple Integrals,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT105,Differentiation and Complex Numbers,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT106,Number Theory and Linear System of Equations,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT107,"Relations, Functions and Number theory",0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT108,Differential Calculus,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT109,Mathematics for Social Science I,0.0,0.5,2.0
FYUGP Mathematics,1,DSC,4,UK1DSCMAT110,Matrices and Linear Equations,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT100,"Theory of equations, Differential Calculus and Geometry",0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT101,Integration and Multivariate Calculus,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT102,Integration and Applications of differentiation,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT103,Integral Calculus and Vectors,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT104,Integral Calculus and Ordinary Differential Equations,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT105,Applications of Differentiation and Ordinary Differential Equations,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT106,Linear Algebra and Graph Theory,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT107,Mathematics for Social Sciences - II,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP104,Introduction to Cyberlaw,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP105,Web Designing Using HTML,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT110,Partial Differentiation and Analytic Functions,0.0,0.5,2.0
FYUGP Mathematics,2,DSC,4,UK2DSCMAT111,Differential and Integral Calculus,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT200,Integral Calculus and Foundations of Vector Calculus,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT201,"Differential Equations, Multiple Integrals and Vector Calculus",0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT202,Group Theory and Probability,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT203,Numerical Analysis,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT204,Applications of Integration and Vector Calculus,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT205,Multivariate Calculus and Multiple Integrals,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT206,Complex Analysis,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT207,"Applications of Integration, Special Functions anfd Fourier Series",0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT208,"Geometry, Multivariate and Vector Calculus",0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT209,Mathematics in Social Science - III,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT210,Integral Transforms,0.0,0.5,2.0
FYUGP Mathematics,3,DSC,4,UK3DSCMAT211,Discrete Mathematics,0.0,0.5,2.0
and Computer,2,DSC,4,UK2DSCCAP100,Object Oriented Programming using C++,0.0,0.5,2.0
and Computer,2,DSC,4,UK2DSCCAP101,E-commerce,0.0,0.5,2.0
FYUGP Mathematics,4,DSC,4,UK4DSCMAT201,Partial Differentiation and Introduction to Abstract Algebra,0.0,0.5,2.0
FYUGP Mathematics,5,DSC,4,UK5DSCMAT300,Differential Equations and Vector Calculus,0.0,0.5,2.0
FYUGP Mathematics,5,DSC,4,UK5DSCMAT301,Real Analysis - I,0.0,0.5,2.0
FYUGP Mathematics,5,DSC,4,UK5DSCMAT302,Abstract Algebra,0.0,0.5,2.0
FYUGP Mathematics,5,DSC,4,UK5DSCMAT303,Advanced Mathematics for Social Science,0.0,0.5,2.0
FYUGP Mathematics,6,DSC,4,UK6DSCMAT300,Real Analysis - II,0.0,0.5,2.0
FYUGP Mathematics,6,DSC,4,UK6DSCMAT301,Complex Analysis I,0.0,0.5,2.0
FYUGP Mathematics,6,DSC,4,UK6DSCMAT302,Linear Algebra,0.0,0.5,2.0
FYUGP Mathematics,7,DSC,4,UK7DSCMAT400,Topology,0.0,0.5,2.0
FYUGP Mathematics,7,DSC,4,UK7DSCMAT401,Complex Analysis - II,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP100,Fundamentals of IT & Computers,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP101,Problem Solving using C,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP102,Desktop Management,0.0,0.5,2.0
and Computer,1,DSC,4,UK1DSCCAP103,Open Office,0.0,0.5,2.0
